symbol,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
USDCUSDT,2025-05-10 04:00:00+00:00,1.0,1.0,0.9999,0.9999,20316800.0,2025-05-10 04:59:59.999000+00:00,20315302.0997,15338,5337797.0,5337797.0
USDCUSDT,2025-05-10 05:00:00+00:00,0.9999,1.0,0.9998,0.9999,26736200.0,2025-05-10 05:59:59.999000+00:00,26733964.7817,14015,6581494.0,6581372.3745
USDCUSDT,2025-05-10 06:00:00+00:00,0.9999,0.9999,0.9998,0.9999,42531975.0,2025-05-10 06:59:59.999000+00:00,42525922.3431,22029,24537381.0,24534927.2619
USDCUSDT,2025-05-10 07:00:00+00:00,0.9999,1.0,0.9998,0.9999,44096537.0,2025-05-10 07:59:59.999000+00:00,44091089.8076,23161,24337730.0,24335394.4219
USDCUSDT,2025-05-10 08:00:00+00:00,0.9998,1.0,0.9998,0.9999,67314068.0,2025-05-10 08:59:59.999000+00:00,67307312.788,29213,28577585.0,28575404.2008
USDCUSDT,2025-05-10 09:00:00+00:00,0.9999,1.0,0.9999,0.9999,34084291.0,2025-05-10 09:59:59.999000+00:00,34082891.8262,21072,20092553.0,20092553.0
USDCUSDT,2025-05-10 10:00:00+00:00,1.0,1.0,0.9998,0.9998,73903674.0,2025-05-10 10:59:59.999000+00:00,73895241.3485,24051,29913562.0,29910763.8907
USDCUSDT,2025-05-10 11:00:00+00:00,0.9998,0.9999,0.9998,0.9998,40462383.0,2025-05-10 11:59:59.999000+00:00,40456637.1965,23829,23466731.0,23464384.3269
USDCUSDT,2025-05-10 12:00:00+00:00,0.9998,1.0,0.9998,0.9999,85028052.0,2025-05-10 12:59:59.999000+00:00,85017315.8395,17150,26253106.0,26250515.3583
USDCUSDT,2025-05-10 13:00:00+00:00,0.9999,0.9999,0.9998,0.9999,26423977.0,2025-05-10 13:59:59.999000+00:00,26420599.0046,15690,19068000.0,19066093.2
USDCUSDT,2025-05-10 14:00:00+00:00,0.9999,0.9999,0.9998,0.9999,13588773.0,2025-05-10 14:59:59.999000+00:00,13586561.9292,15517,5066838.0,5066331.3162
USDCUSDT,2025-05-10 15:00:00+00:00,0.9999,0.9999,0.9998,0.9999,30538172.0,2025-05-10 15:59:59.999000+00:00,30533677.8936,21494,16135280.0,16133666.472
USDCUSDT,2025-05-10 16:00:00+00:00,0.9999,0.9999,0.9998,0.9999,32407687.0,2025-05-10 16:59:59.999000+00:00,32402943.6922,22162,17382296.0,17380557.7704
USDCUSDT,2025-05-10 17:00:00+00:00,0.9998,0.9999,0.9998,0.9998,39422968.0,2025-05-10 17:59:59.999000+00:00,39416758.4797,28172,16750733.0,16749057.9267
USDCUSDT,2025-05-10 18:00:00+00:00,0.9999,0.9999,0.9998,0.9998,22439826.0,2025-05-10 18:59:59.999000+00:00,22436792.6742,14511,14546394.0,14544939.3606
USDCUSDT,2025-05-10 19:00:00+00:00,0.9998,0.9999,0.9998,0.9998,21381919.0,2025-05-10 19:59:59.999000+00:00,21378894.5214,13017,12519052.0,12517800.0948
USDCUSDT,2025-05-10 20:00:00+00:00,0.9999,1.0,0.9998,0.9999,21535523.0,2025-05-10 20:59:59.999000+00:00,21533541.8895,18273,14115830.0,14114791.7845
USDCUSDT,2025-05-10 21:00:00+00:00,1.0,1.0,0.9998,0.9998,42535091.0,2025-05-10 21:59:59.999000+00:00,42531730.5402,19702,16832935.0,16832293.915
USDCUSDT,2025-05-10 22:00:00+00:00,0.9998,0.9999,0.9998,0.9999,21760951.0,2025-05-10 22:59:59.999000+00:00,21757960.6908,16135,13618810.0,13617448.119
USDCUSDT,2025-05-10 23:00:00+00:00,0.9998,1.0,0.9998,1.0,97246581.0,2025-05-10 23:59:59.999000+00:00,97241291.1604,41165,61822470.0,61820997.3694
USDCUSDT,2025-05-11 00:00:00+00:00,0.9999,1.0,0.9998,1.0,93928124.0,2025-05-11 00:59:59.999000+00:00,93920588.9899,52353,35098625.0,35097116.3832
USDCUSDT,2025-05-11 01:00:00+00:00,0.9999,1.0,0.9999,0.9999,39079169.0,2025-05-11 01:59:59.999000+00:00,39077465.2407,28391,22041576.0,22041576.0
USDCUSDT,2025-05-11 02:00:00+00:00,1.0,1.0,0.9999,0.9999,37014016.0,2025-05-11 02:59:59.999000+00:00,37013112.5116,20913,27979132.0,27979132.0
USDCUSDT,2025-05-11 03:00:00+00:00,1.0,1.0,0.9999,0.9999,29691788.0,2025-05-11 03:59:59.999000+00:00,29690833.7416,17577,20149204.0,20149204.0
USDCUSDT,2025-05-11 04:00:00+00:00,0.9999,1.0,0.9999,1.0,15382578.0,2025-05-11 04:59:59.999000+00:00,15381681.1803,14973,6414381.0,6414381.0
USDCUSDT,2025-05-11 05:00:00+00:00,0.9999,1.0,0.9998,0.9999,84262135.0,2025-05-11 05:59:59.999000+00:00,84253194.4873,16272,16298315.0,16296788.2751
USDCUSDT,2025-05-11 06:00:00+00:00,0.9999,1.0,0.9998,0.9999,56417322.0,2025-05-11 06:59:59.999000+00:00,56410967.8184,25553,29761820.0,29758955.7524
USDCUSDT,2025-05-11 07:00:00+00:00,0.9999,0.9999,0.9998,0.9999,27476018.0,2025-05-11 07:59:59.999000+00:00,27472020.4458,31212,14976494.0,14974996.3506
USDCUSDT,2025-05-11 08:00:00+00:00,0.9998,0.9999,0.9998,0.9998,26785039.0,2025-05-11 08:59:59.999000+00:00,26781448.0035,20273,17660113.0,17658346.9887
USDCUSDT,2025-05-11 09:00:00+00:00,0.9998,0.9999,0.9998,0.9999,27236975.0,2025-05-11 09:59:59.999000+00:00,27233243.3407,18954,17157357.0,17155641.2643
USDCUSDT,2025-05-11 10:00:00+00:00,0.9999,0.9999,0.9998,0.9998,15400410.0,2025-05-11 10:59:59.999000+00:00,15397786.8426,14843,4569246.0,4568789.0754
USDCUSDT,2025-05-11 11:00:00+00:00,0.9999,0.9999,0.9998,0.9998,18949359.0,2025-05-11 11:59:59.999000+00:00,18946546.8116,18374,9776834.0,9775856.3166
USDCUSDT,2025-05-11 12:00:00+00:00,0.9999,0.9999,0.9998,0.9999,24780941.0,2025-05-11 12:59:59.999000+00:00,24777078.46,21183,10936482.0,10935388.3518
USDCUSDT,2025-05-11 13:00:00+00:00,0.9999,0.9999,0.9997,0.9998,40027941.0,2025-05-11 13:59:59.999000+00:00,40019228.4129,31220,15517799.0,15514948.6709
USDCUSDT,2025-05-11 14:00:00+00:00,0.9998,0.9999,0.9997,0.9998,34741888.0,2025-05-11 14:59:59.999000+00:00,34734262.8281,22342,24762669.0,24757759.5855
USDCUSDT,2025-05-11 15:00:00+00:00,0.9998,0.9999,0.9997,0.9998,59611472.0,2025-05-11 15:59:59.999000+00:00,59598579.7669,28431,21277983.0,21273873.8032
USDCUSDT,2025-05-11 16:00:00+00:00,0.9997,0.9999,0.9997,0.9999,27832281.0,2025-05-11 16:59:59.999000+00:00,27828226.6977,25295,19074892.0,19072614.7443
USDCUSDT,2025-05-11 17:00:00+00:00,0.9999,0.9999,0.9998,0.9998,21789080.0,2025-05-11 17:59:59.999000+00:00,21785841.1609,18868,11189769.0,11188650.0231
USDCUSDT,2025-05-11 18:00:00+00:00,0.9998,0.9999,0.9997,0.9997,52559932.0,2025-05-11 18:59:59.999000+00:00,52550418.9129,20723,10489303.0,10488213.1732
USDCUSDT,2025-05-11 19:00:00+00:00,0.9998,0.9998,0.9997,0.9998,23224523.0,2025-05-11 19:59:59.999000+00:00,23218785.9361,15178,12302930.0,12300469.414
USDCUSDT,2025-05-11 20:00:00+00:00,0.9998,0.9998,0.9997,0.9997,21542884.0,2025-05-11 20:59:59.999000+00:00,21537700.2849,12288,12791501.0,12788942.6998
USDCUSDT,2025-05-11 21:00:00+00:00,0.9997,0.9998,0.9997,0.9997,17681259.0,2025-05-11 21:59:59.999000+00:00,17677007.1046,12700,10524823.0,10522718.0354
USDCUSDT,2025-05-11 22:00:00+00:00,0.9997,0.9998,0.9997,0.9998,15478758.0,2025-05-11 22:59:59.999000+00:00,15474676.111,14599,5617384.0,5616260.5232
